"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1226,857,275,2419,28968
"GM",222,5966,4959,2504,6728
"Tolerant",138,5295,385,805,3342
"Vulnerable",909,2846,1364,16760,49619
"Unclassified",11049,8116,2912,41888,146481
