"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1703,25453,996,1707
"Tolerant",16435,57417,9050,4570
"Vulnerable",101,11729,139882,24852
"Unclassified",468,6340,21008,196841
