"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2443,17016,708,9477
"Tolerant",25012,53818,12361,10486
"Vulnerable",746,11934,146014,88432
"Unclassified",1658,4704,17481,116262
