"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",7004,14030,5507,8185
"Tolerant",12524,107427,71121,14827
"Vulnerable",13314,60030,293819,65426
"Unclassified",8656,12795,69307,165438
