"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",4496,20731,3946,1420
"GM",0,2,102,0
"Tolerant",17817,113182,70840,4438
"Vulnerable",10967,60404,359621,49535
"Unclassified",1668,5453,32879,171909
