"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",21209,7267,3000,7624,6226
"GM",5284,105245,13242,62291,1295
"Tolerant",2444,9875,6639,22461,303
"Vulnerable",4856,54243,13382,39784,14083
"Unclassified",11709,9689,1752,10585,101436
