"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",5,0,1,24
"GM",2275,12332,148,2774
"Tolerant",13415,5154,344,4945
"Vulnerable",349,1049,19161,50863
"Unclassified",6139,7504,27369,271807
