"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,1
"GM",2502,6135,59,4905
"Tolerant",4465,3601,79,9128
"Vulnerable",626,3427,1653,168525
"Unclassified",1782,4617,533,213620
