"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"GM",0,3380,4482,1619,3309
"Tolerant",0,5536,4082,2449,4432
"Vulnerable",0,1511,3117,75384,67072
"Unclassified",1,3174,5592,94779,145739
