"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1008,19137,788,1068
"Tolerant",32615,110223,4797,10291
"Vulnerable",300,1558,73849,29317
"Unclassified",463,2180,9037,114350
