"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",29,403,65,481
"Tolerant",11793,102999,3682,24898
"Vulnerable",945,3975,69070,36322
"Unclassified",1492,8777,26293,119757
