"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",4686,29505,17,178
"Tolerant",35785,96393,159,761
"Vulnerable",1392,5776,66904,14399
"Unclassified",1871,21526,2732,128897
