"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2719,9856,271,1413
"Tolerant",5085,99407,1189,10473
"Vulnerable",278,3311,54637,40884
"Unclassified",1073,16915,39248,124222
