"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3107,7876,54417,46,8367
"GM",4423,86746,76896,82,15516
"Tolerant",30340,290617,863902,3910,153009
"Vulnerable",370,7827,10365,3913,2528
"Unclassified",8307,57656,123186,3220,227811
