"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,0,6
"GM",0,103,324,38,165
"Tolerant",2,1343,781,341,1713
"Vulnerable",1,91,201,52696,9086
"Unclassified",2,234,231,4155,155024
