"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",4,0,7,10
"GM",14281,2556,490,1364
"Tolerant",5159,1024,293,549
"Vulnerable",1613,74,4458,8129
"Unclassified",6143,400,9689,29200
