"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2,0,0,0
"GM",8002,1407,80,2492
"Tolerant",2504,555,29,620
"Vulnerable",643,204,1513,5738
"Unclassified",5816,1658,2690,51490
