"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",209,303,808,686
"Tolerant",702,4148,5624,8067
"Vulnerable",2085,8031,38882,38993
"Unclassified",3993,12543,30259,220391
