"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",54,142,385,1063
"Tolerant",107,6002,6979,12928
"Vulnerable",761,6319,36543,50420
"Unclassified",1084,6078,44084,202775
