"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2,126,163,15,165
"GM",160,83236,279491,668,60356
"Tolerant",124,311134,91911,1062,58264
"Vulnerable",13,5109,4586,5496,46874
"Unclassified",245,64225,60471,2775,285785
