"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",210,1,829,6354
"GM",0,0,6,63
"Tolerant",5,15,590,850
"Vulnerable",354,133,175548,58384
"Unclassified",2040,660,91984,43307
