"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",13,36,400,53,404
"GM",57,22716,352415,1385,19489
"Tolerant",31,355338,401911,3180,33018
"Vulnerable",10,322,2224,13528,6147
"Unclassified",42,5960,34228,6213,86357
