"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",393,1207,6854,47,1558
"GM",0,0,152,0,58
"Tolerant",296,93,7917,281,1924
"Vulnerable",19,0,132,2073,8214
"Unclassified",531,104,12581,9466,117187
