"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1057,366,600,153
"GM",1,1,29,2
"Tolerant",797,3239,3138,1039
"Vulnerable",798,2776,53490,8727
"Unclassified",589,2182,19980,66047
