"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",399,44,2333,16720,1877
"GM",69,256,626,172,46
"Tolerant",1286,187,19024,4409,2270
"Vulnerable",339,63,3439,134183,4034
"Unclassified",1515,134,6080,120938,88196
