"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,8,27,5,145
"GM",9,17904,357177,588,48628
"Tolerant",16,334650,388691,1227,92685
"Vulnerable",14,2875,8059,4547,185121
"Unclassified",55,7350,19021,380,50133
