"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",35,2,7,5,80
"GM",44319,30838,203955,844,4741
"Tolerant",128791,83055,24848,1476,2195
"Vulnerable",1091,582,830,24356,20592
"Unclassified",9357,4734,7111,24821,173571
