"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",39,158,33,0,16
"GM",27,5188,581,36,507
"Tolerant",35,405,1524,1,53
"Vulnerable",1,74,0,2669,1645
"Unclassified",48,1462,333,1662,33198
