"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,1,0,0
"GM",8450,268641,967,16770
"Tolerant",254331,274152,1657,29535
"Vulnerable",219,2671,10205,10327
"Unclassified",2783,6516,2809,59246
