"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",4669,104802,2781,686
"Tolerant",102100,13979,2981,5195
"Vulnerable",638,4236,22286,2305
"Unclassified",802,6050,17800,84540
