"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",8209,102014,1959,3358
"Tolerant",100549,10509,3572,6808
"Vulnerable",3392,3051,17258,11971
"Unclassified",788,8681,6676,87055
