"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",4456,89528,3148,6350
"Tolerant",85872,25282,3009,5105
"Vulnerable",3136,790,9679,7153
"Unclassified",8722,7799,14963,100858
