"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1118,84043,1332,11803
"Tolerant",90755,19480,2806,8074
"Vulnerable",366,1535,6212,7523
"Unclassified",11243,14210,10408,104942
