"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1152,2855,2585,46,576
"GM",2729,61088,92318,1853,5304
"Tolerant",2757,112930,26547,320,3756
"Vulnerable",4,583,181,6982,1829
"Unclassified",110,15403,4705,11081,345997
