"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",11271,301,4175,14887,17238
"GM",837,785,4724,430,289
"Tolerant",21098,4848,56690,14891,13437
"Vulnerable",14262,978,15121,107539,17823
"Unclassified",9772,395,5865,18312,129058
