"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,9,62
"GM",0,1,4,5,95
"Tolerant",0,0,1,0,123
"Vulnerable",1,4,5,213,1469
"Unclassified",37,37,81,2089,10608
