"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1256,188,24141,28,6442
"GM",1450,587,65058,27,27284
"Tolerant",33854,17781,818018,685,223681
"Vulnerable",35,3,723,649,3069
"Unclassified",9417,1104,84968,210,252963
