"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",4524,1294,626,950
"GM",0,11,0,0
"Tolerant",1483,1505,169,1947
"Vulnerable",12208,6550,4829,1490
"Unclassified",847,672,2644,92854
