"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",6,86,186,31
"GM",0,1,0,2
"Tolerant",26,2461,782,111
"Vulnerable",63,1077,108720,1322
"Unclassified",0,113,28817,93301
