"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,37,121,258
"GM",0,1,2,1
"Tolerant",10,2217,535,327
"Vulnerable",13,1197,105568,50458
"Unclassified",154,284,5541,70381
