"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,4
"GM",1318,260,4,729
"Tolerant",319,160,3,378
"Vulnerable",1,6,108,656
"Unclassified",2210,1675,508,248183
