"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",43,7883,4689,611,4221
"GM",156,102719,177219,2298,12104
"Tolerant",367,186122,50857,4206,16821
"Vulnerable",254,12599,6181,390960,464507
"Unclassified",147,2018,1620,5053,22385
