"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",11448,8398,7231,19987
"Tolerant",6915,27997,17773,15089
"Vulnerable",3403,23248,110942,14750
"Unclassified",22862,21117,32233,106803
