"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",14288,4292,7197,3306
"GM",14,291,67,3
"Tolerant",11951,14922,23765,6708
"Vulnerable",10463,25028,147025,12327
"Unclassified",5955,9822,11578,141194
