"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",8711,6000,6679,23238
"Tolerant",5328,36751,26435,12246
"Vulnerable",6000,23670,112058,26451
"Unclassified",17927,21357,18161,99184
