"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",95860,28176,15084,598,18727
"GM",17867,346685,461786,991,6494
"Tolerant",10084,459963,123690,865,3391
"Vulnerable",88,78,94,1,53
"Unclassified",11364,10118,6751,64,79306
