"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",208,10,128,32,5453
"GM",245,115,196,84,1190
"Tolerant",248,151,809,155,3580
"Vulnerable",655,293,1368,714,11150
"Unclassified",4308,1081,5208,2437,72039
