"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,0,3
"GM",0,0,0,4,16
"Tolerant",0,0,6,16,114
"Vulnerable",2,0,46,5853,10392
"Unclassified",15,1,77,6165,36625
