"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",15,140,142,7,74
"GM",321,46779,213854,875,3801
"Tolerant",68,195709,51456,541,1524
"Vulnerable",0,22,80,421,17
"Unclassified",1376,51591,45185,216831,42694
