"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",94,763,1777,137,1384
"GM",50,6438,15491,119,5939
"Tolerant",228,5627,16347,738,7456
"Vulnerable",0,19,61,646,230
"Unclassified",163,1460,4483,1001,109390
