"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",97421,14933,26272,5881
"Tolerant",12608,40110,55978,1870
"Vulnerable",12175,31617,320269,17785
"Unclassified",14803,7772,18358,369951
