"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",39096,5562,8189,58452
"Tolerant",13845,99269,55249,17081
"Vulnerable",10393,33678,242523,39657
"Unclassified",37447,10592,32970,343800
