"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",7799,2716,2895,57984
"GM",1,0,0,1
"Tolerant",1882,45796,33748,10282
"Vulnerable",2365,32503,88818,36744
"Unclassified",4811,5876,27148,97329
