"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1510,6558,5874,33089
"GM",0,1,3,1
"Tolerant",610,32741,26776,16658
"Vulnerable",1366,29726,98824,86744
"Unclassified",2938,3222,10928,101129
