"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",857,1661,5738,1254,377
"GM",1954,34572,149413,6667,1748
"Tolerant",1877,146032,106846,19375,4973
"Vulnerable",117,4579,23084,64940,5165
"Unclassified",87,1912,3851,5955,153308
