"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",19416,1520,2039,25731
"GM",0,57,5,2
"Tolerant",3213,161701,161875,23897
"Vulnerable",2153,142022,177752,30339
"Unclassified",26949,17201,25869,100451
