"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",15226,51535,8116,680,1162
"GM",28177,365714,129593,1672,1015
"Tolerant",4481,169298,38918,180,858
"Vulnerable",54,6391,2647,25262,1413
"Unclassified",189,5950,1643,4570,404506
