"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",80,227,259,32,186
"GM",598,143358,146775,2078,10305
"Tolerant",203,103632,59368,3258,5285
"Vulnerable",1,340,473,5782,650
"Unclassified",1447,32298,31689,242690,99424
