"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",207,1535,998,563,5475
"GM",728,229563,402440,2539,3307
"Tolerant",849,444361,97410,3955,2030
"Vulnerable",49,3656,2785,11153,3718
"Unclassified",787,6369,4650,2795,63854
