"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",378,231,1784,11550
"Tolerant",124,682,4414,7095
"Vulnerable",73,1234,49192,26267
"Unclassified",2905,1863,16334,26164
