"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2909,1129,3520,34142
"Tolerant",709,26575,68381,30924
"Vulnerable",3519,91403,175544,160617
"Unclassified",4618,11618,45940,115743
