"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1615,472,1641,2735
"Tolerant",869,25440,78032,8479
"Vulnerable",3590,68332,176765,41142
"Unclassified",35626,32345,174645,125563
