"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",3012,1135,1506,1352
"Tolerant",1822,43385,78120,6646
"Vulnerable",3815,96128,201596,41483
"Unclassified",3320,6672,60135,227164
