"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",41,124,401,26,229
"GM",1539,154739,183997,2841,19122
"Tolerant",1115,231329,52396,3259,14231
"Vulnerable",197,5923,6066,82482,58618
"Unclassified",53,18912,7396,86812,270401
